CustomerID,Recency,EngagementDays,Frequency,Monetary,UniqueProducts,TotalQuantity,Country,AvgBasketSize,AvgSpendPerTxn,ChurnLabel,Segment,PCA1,PCA2
13126,4,362,8,2099.64,124,2143,United Kingdom,267.875,262.455,0,0,1.2316226470253853,-1.234903367359683
13127,77,1,1,259.17,15,127,United Kingdom,127.0,259.17,1,2,-0.8735266225393619,0.43316301371224064
13130,93,1,1,64.0,2,32,United Kingdom,32.0,64.0,1,2,-1.028456503338014,0.4227147937308307
13131,22,165,3,1073.3,30,447,United Kingdom,149.0,357.76666666666665,0,0,-0.13540897127310048,-0.22807582306765592
13132,261,1,1,77.3,3,20,United Kingdom,20.0,77.3,1,2,-1.3692129359313425,0.9170778446241908
13133,273,31,2,109.8,7,32,United Kingdom,16.0,54.9,1,2,-1.2576845185453593,0.8156381869024314
13134,85,155,4,1793.58,94,1059,United Kingdom,264.75,448.395,1,0,0.17337867456337694,-0.17641692062239503
13135,196,1,1,3096.0,1,4300,United Kingdom,4300.0,3096.0,1,2,0.5686951717371306,3.5694876488207408
13136,55,157,5,2607.61,94,1328,United Kingdom,265.6,521.522,1,0,0.3707940379837409,-0.2687360264979863
13137,10,299,8,3603.29,345,2204,United Kingdom,275.5,450.41125,0,0,2.148506474454825,-1.7465833253538654
13138,21,351,6,962.39,31,473,United Kingdom,78.83333333333333,160.39833333333334,0,0,0.39769051807818934,-0.9208984229968937
13139,15,244,7,5064.94,132,2425,United Kingdom,346.42857142857144,723.5628571428571,0,0,1.1903695299647872,-0.6701085323854292
13140,107,259,3,422.47,40,185,United Kingdom,61.666666666666664,140.82333333333335,1,0,-0.16501592165795936,-0.3725740357152568
13141,84,231,5,2388.75,113,1548,United Kingdom,309.6,477.75,1,0,0.5683295110897346,-0.43448755717914467
13142,18,1,1,307.09,23,258,United Kingdom,258.0,307.09,0,2,-0.6713579602643137,0.3027625887874149
13144,332,1,1,110.95,3,21,United Kingdom,21.0,110.95,1,2,-1.5077329479999162,1.1390104941448251
13145,39,333,4,618.52,5,145,United Kingdom,36.25,154.63,1,0,0.043827655196563446,-0.687211296706192
13146,25,1,1,228.91,16,154,United Kingdom,154.0,228.91,0,2,-0.7610300645756533,0.2775615376813762
13147,9,90,4,712.8000000000001,1,144,United Kingdom,36.0,178.20000000000002,0,2,-0.4410977797253386,-0.11964717470526935
13148,28,336,12,3683.26,231,1965,United Kingdom,163.75,306.93833333333333,0,0,1.8544922144080302,-1.6335111044797874
13149,13,275,4,1676.06,76,1280,United Kingdom,320.0,419.015,0,0,0.5290530906599689,-0.6224333668714827
13151,295,1,1,1257.87,73,363,United Kingdom,363.0,1257.87,1,2,-0.8029814425865623,1.296898728543358
13153,5,1,1,486.22,15,418,United Kingdom,418.0,486.22,0,2,-0.5982988507296461,0.41920259271278926
13155,32,336,4,971.76,67,497,United Kingdom,124.25,242.94,1,0,0.4138083614598818,-0.8565113065169239
13157,48,249,4,1741.22,69,1439,United Kingdom,359.75,435.305,1,0,0.39762448691558294,-0.3998857236989808
13158,94,225,4,1201.06,59,784,United Kingdom,196.0,300.265,1,0,0.06725054233882248,-0.29741987048174867
13159,8,107,4,1429.35,114,1058,United Kingdom,264.5,357.3375,0,0,0.27932608475530535,-0.3819182007068613
13160,21,1,1,91.8,4,56,United Kingdom,56.0,91.8,0,2,-0.8598796977684893,0.2212279228258889
13161,312,1,1,112.75,8,29,United Kingdom,29.0,112.75,1,2,-1.4424770067123218,1.0661995648523885
13162,121,213,4,1688.29,74,1713,United Kingdom,428.25,422.0725,1,0,0.2238615994839806,-0.07594398452115989
13165,45,306,2,1021.48,40,1376,United Kingdom,688.0,510.74,1,0,0.32748860506685296,-0.23299159164052083
13166,282,1,1,417.2,39,216,United Kingdom,216.0,417.2,1,2,-1.1330934653649054,1.0470858935967549
13167,18,126,4,791.33,51,785,United Kingdom,196.25,197.8325,0,0,-0.06654082668740811,-0.27250023973242254
13168,35,282,4,1299.59,102,670,United Kingdom,167.5,324.8975,1,0,0.4930072208142981,-0.7780425641047305
13169,63,189,2,712.88,11,272,United Kingdom,136.0,356.44,1,2,-0.3397923876688973,-0.07995261444694042
13170,26,1,1,108.81,29,141,United Kingdom,141.0,108.81,0,2,-0.7344971998236759,0.1913664718199507
13171,21,278,3,468.41,37,229,United Kingdom,76.33333333333333,156.13666666666668,0,0,0.05178957073469239,-0.6547063093961404
13173,3,364,2,353.65,41,277,United Kingdom,138.5,176.825,0,0,0.2558216617783939,-0.8778165175975607
13174,15,353,3,2742.82,228,1352,United Kingdom,450.6666666666667,914.2733333333334,0,0,1.4611937932092942,-1.0960441453352836
13176,45,1,1,481.49,66,448,United Kingdom,448.0,481.49,1,2,-0.4520192700638085,0.37117610372078347
13177,64,1,1,282.45,17,91,United Kingdom,91.0,282.45,1,2,-0.8437473620937135,0.3790477260287032
13178,25,335,11,5725.47,95,3570,United Kingdom,324.54545454545456,520.4972727272727,0,0,1.5321392059741659,-0.930744906080299
13182,44,1,1,121.18,11,201,United Kingdom,201.0,121.18,1,2,-0.8298636510516861,0.338174417537445
13183,7,327,9,3957.78,51,2208,United Kingdom,245.33333333333337,439.7533333333334,0,0,1.009091649264774,-0.847769638400159
13184,14,276,10,1668.95,138,1662,United Kingdom,166.2,166.895,0,0,1.0888497703475437,-1.1919708138083525
13185,267,1,1,71.4,1,12,United Kingdom,12.0,71.4,1,2,-1.393608266372426,0.936512310512712
13186,39,90,3,1575.89,69,820,United Kingdom,273.3333333333333,525.2966666666667,1,2,-0.058366165577628575,-0.00043704723102149087
13187,336,1,1,236.02,37,95,United Kingdom,95.0,236.02,1,2,-1.3228565157598209,1.1039520941323937
13188,10,1,1,114.6,2,25,United Kingdom,25.0,114.6,0,2,-0.850194742270076,0.18910661702082981
13189,18,97,2,260.68,29,842,United Kingdom,421.0,130.34,0,2,-0.32272308194503097,0.022146847207213365
13192,94,110,2,911.94,57,595,United Kingdom,297.5,455.97,1,2,-0.2932390393302351,0.16512706468902488
13193,60,1,1,112.08,22,46,United Kingdom,46.0,112.08,1,2,-0.8606855629525417,0.2760399239926051
13194,135,1,1,60.7,3,26,United Kingdom,26.0,60.7,1,2,-1.1125719254698805,0.5402663580687085
13196,10,251,4,1797.78,97,1224,United Kingdom,306.0,449.445,0,0,0.5759087184589408,-0.6387116421658685
13198,9,352,6,3401.24,199,2648,United Kingdom,441.3333333333333,566.8733333333333,0,0,1.6080322220739103,-1.1899386527255533
13199,3,364,38,9817.12,48,6176,United Kingdom,162.52631578947367,258.34526315789475,0,0,3.2724657024652384,-1.9385306708408077
13200,18,108,4,870.09,42,516,United Kingdom,129.0,217.5225,0,2,-0.17613304165701663,-0.22171887942148166
13203,9,233,4,869.46,56,800,United Kingdom,200.0,217.365,0,0,0.2191401810105571,-0.5873271552261472
13207,14,136,2,250.26,7,130,United Kingdom,65.0,125.13,0,2,-0.45860342771441026,-0.1819262715030212
13208,58,251,6,1217.65,124,803,United Kingdom,133.83333333333334,202.9416666666667,1,0,0.5637915677866644,-0.8284369676906352
13209,29,332,8,5891.61,255,4253,United Kingdom,531.625,736.45125,0,0,2.1919016633770405,-1.189623961358333
13210,93,1,1,353.48,22,316,United Kingdom,316.0,353.48,1,2,-0.8037450181271734,0.5692049919536409
13211,9,351,3,1095.42,45,834,United Kingdom,278.0,365.14,0,0,0.4301362212828217,-0.739116633732667
13212,19,42,3,786.83,128,309,United Kingdom,103.0,262.2766666666667,0,2,-0.0274921079673916,-0.31388119390436164
13213,56,143,5,1520.58,82,1360,United Kingdom,272.0,304.116,1,0,0.20212085699775983,-0.2627406960426136
13216,267,1,1,333.74,5,297,United Kingdom,297.0,333.74,1,2,-1.2432888187276108,1.1308857892884265
13217,121,35,3,533.98,3,262,United Kingdom,87.33333333333333,177.99333333333334,1,2,-0.825865008069681,0.40863501236426614
13218,126,1,1,62.63999999999999,5,88,United Kingdom,88.0,62.63999999999999,1,2,-1.0675539456015049,0.5344559676309869
13220,77,159,4,819.2900000000001,18,196,United Kingdom,49.0,204.8225,1,2,-0.33762434539849195,-0.14131907425724932
13221,239,120,2,847.41,62,244,United Kingdom,122.0,423.705,1,2,-0.6207479878209994,0.4599070227836999
13223,199,32,2,163.20000000000002,5,88,United Kingdom,44.0,81.60000000000001,1,2,-1.0952263457933402,0.6220332714556412
13224,59,92,2,2155.95,101,1518,United Kingdom,759.0,1077.975,1,2,0.2587111222136493,0.3727360943983437
13225,2,359,7,6463.84,23,3416,United Kingdom,488.0,923.4057142857145,0,0,1.2198985115653878,-0.4665163989071341
13226,272,1,1,108.21,16,80,United Kingdom,80.0,108.21,1,2,-1.312354419262312,0.9404246394806858
13227,201,1,1,257.7,9,99,United Kingdom,99.0,257.7,1,2,-1.1618680548913856,0.8096432469306466
13228,80,1,1,358.0,2,200,United Kingdom,200.0,358.0,1,2,-0.8955488970246085,0.5509478687124262
13229,225,1,1,160.95,10,63,United Kingdom,63.0,160.95,1,2,-1.2362497967260024,0.8310105762428059
13230,3,361,14,2755.63,393,1638,United Kingdom,117.0,196.8307142857143,0,0,2.6666244733592945,-2.4861576017341975
13232,12,231,7,1328.35,147,773,United Kingdom,110.42857142857144,189.7642857142857,0,0,0.763664242536018,-1.0434701173923278
13233,73,262,2,605.12,43,1004,United Kingdom,502.0,302.56,1,0,0.06363558492990842,-0.20022414959525317
13235,211,1,1,1031.07,53,441,United Kingdom,441.0,1031.07,1,2,-0.7406550366204951,1.0801724805604853
13236,24,83,2,744.85,34,416,United Kingdom,208.0,372.425,0,2,-0.3636110594691092,0.03922409158382099
13238,16,344,4,700.73,20,298,United Kingdom,74.5,175.1825,0,0,0.20897276274978366,-0.8098250457528732
13239,261,1,1,329.56,21,327,United Kingdom,327.0,329.56,1,2,-1.154096019411792,1.0689459838766466
13240,95,270,4,663.65,59,298,United Kingdom,74.5,165.9125,1,0,0.04894703509561182,-0.5217685193621516
13242,111,102,3,270.40000000000003,12,130,United Kingdom,43.333333333333336,90.13333333333334,1,2,-0.6654532393303675,0.12107431436511926
13243,202,1,1,585.12,56,232,United Kingdom,232.0,585.12,1,2,-0.8574494255426697,0.8100533867246072
13244,92,1,1,121.74,27,38,United Kingdom,38.0,121.74,1,2,-0.9049662321433151,0.35310060505563046
13245,50,1,1,430.5,16,125,United Kingdom,125.0,430.5,1,2,-0.7801733225163159,0.40269954806117586
13246,17,313,6,1961.52,110,1587,United Kingdom,264.5,326.92,0,0,0.878573836343998,-0.9427282684795392
13247,17,65,4,501.12,18,328,United Kingdom,82.0,125.28,0,2,-0.432037643445361,-0.08502497887856543
13248,124,65,2,465.68,25,305,United Kingdom,152.5,232.84,1,2,-0.7032308850894816,0.3431566120277819
13249,91,169,3,711.41,21,546,United Kingdom,182.0,237.13666666666663,1,2,-0.3279228543913594,-0.026871626438951263
13253,156,183,2,1030.4,35,1572,United Kingdom,786.0,515.2,1,2,-0.15568341132479455,0.4824114900261797
13255,8,365,2,399.51,13,177,United Kingdom,88.5,199.755,0,0,0.11356362407096117,-0.7833083528200088
13258,11,194,3,672.83,28,282,United Kingdom,94.0,224.27666666666667,0,0,-0.12352298413090392,-0.40176258053036934
13259,61,1,1,283.18,77,126,United Kingdom,126.0,283.18,1,2,-0.5678726211620483,0.17573284061154326
13260,60,1,1,557.62,8,142,United Kingdom,142.0,557.62,1,2,-0.8050784727130595,0.5080383653892787
13261,268,18,2,944.1,8,210,United Kingdom,105.0,472.05,1,2,-1.1336886989863793,1.0093472744214758
13262,262,1,1,200.29,11,125,United Kingdom,125.0,200.29,1,2,-1.2823702980072476,0.9771291147232898
13263,0,324,35,7436.93,450,4768,United Kingdom,136.22857142857143,212.48371428571429,0,0,4.504075374177246,-3.2277152815056294
13265,52,221,5,2092.66,66,1740,United Kingdom,348.0,418.532,1,0,0.40959725620430076,-0.33965120019280165
13266,10,246,12,3834.26,82,4428,United Kingdom,369.0,319.52166666666665,0,0,1.3253457397649866,-0.7780658690134152
13267,2,365,19,4521.49,88,1969,United Kingdom,103.63157894736842,237.97315789473683,0,0,1.7511071693915161,-1.5804052019912185
13268,17,250,11,3174.75,257,3624,United Kingdom,329.45454545454544,288.6136363636364,0,0,1.9027867697148728,-1.397113082674556
13269,0,369,15,5343.28,177,3513,United Kingdom,234.2,356.21866666666665,0,0,2.162213797944034,-1.622103929249855
13270,365,1,1,590.0,1,200,United Kingdom,200.0,590.0,1,2,-1.4376674627233799,1.474146676505427
13271,36,1,1,211.49,79,240,United Kingdom,240.0,211.49,1,2,-0.49007803615252177,0.1220544516008535
13272,30,59,2,276.56,15,96,United Kingdom,48.0,138.28,1,2,-0.6301142516615046,0.03504034946841923
13273,112,1,1,138.98,16,153,United Kingdom,153.0,138.98,1,2,-0.9576141320859722,0.5071052937562387
13276,63,37,2,590.9300000000001,30,161,United Kingdom,80.5,295.46500000000003,1,2,-0.6298052555578703,0.20461302555876565
13277,15,118,4,258.4,5,176,United Kingdom,44.0,64.6,0,2,-0.4098113921186831,-0.22474826654662874
13278,40,1,1,542.73,46,537,United Kingdom,537.0,542.73,1,2,-0.49093169400038844,0.48488368679198623
13279,77,1,1,137.75,9,73,United Kingdom,73.0,137.75,1,2,-0.9390318827322947,0.3920388778328712
13280,121,215,3,798.46,67,518,United Kingdom,172.66666666666666,266.15333333333336,1,0,-0.0842212172819142,-0.21364716867499264
13282,17,203,3,1132.14,29,307,United Kingdom,102.33333333333331,377.38000000000005,0,0,-0.06142401728208571,-0.354866922741813
13283,59,126,2,93.66,7,90,United Kingdom,45.0,46.83,1,2,-0.6001226271406204,-0.05713367026094271
13284,330,1,1,201.19,13,91,United Kingdom,91.0,201.19,1,2,-1.4225257075494482,1.1573918330782618
13285,22,267,4,2709.12,157,2051,United Kingdom,512.75,677.28,0,0,1.043066686534981,-0.6683066174403476
13291,155,1,1,361.11,41,233,United Kingdom,233.0,361.11,1,2,-0.8705309570485077,0.6526766719166298
13292,38,246,2,578.9399999999999,29,347,United Kingdom,173.5,289.46999999999997,1,0,-0.08733170230671082,-0.37054486215869614
13294,189,60,2,873.74,48,453,United Kingdom,226.5,436.87,1,2,-0.6689443331842082,0.5700348108058649
13295,359,1,1,201.2,10,82,United Kingdom,82.0,201.2,1,2,-1.4974937042416616,1.2500616168399068
13296,136,1,1,87.4,5,78,United Kingdom,78.0,87.4,1,2,-1.0859284316357538,0.5675700788694213
13297,7,60,4,2089.85,52,963,United Kingdom,240.75,522.4625,0,2,-0.045897229558411766,0.0006889770799499397
13298,0,1,1,360.0,2,96,United Kingdom,96.0,360.0,0,2,-0.760571966508598,0.2681775227522183
13299,267,1,1,142.5,5,30,United Kingdom,30.0,142.5,1,2,-1.3569947923023695,0.9528906384311623
13300,168,1,1,371.89,20,203,United Kingdom,203.0,371.89,1,2,-0.9943928559023278,0.7549946158866068
13301,103,189,4,618.09,75,345,United Kingdom,86.25,154.5225,1,0,-0.07471826330080412,-0.3404713469041
13302,154,1,1,63.75,1,5,United Kingdom,5.0,63.75,1,2,-1.1654993100282383,0.5954105345857426
13304,350,1,1,300.42,21,238,United Kingdom,238.0,300.42,1,2,-1.3675042157053112,1.2848674206622837
13305,3,369,10,2000.86,50,1232,United Kingdom,123.2,200.086,0,0,0.9098724510128784,-1.1739472957350547
13307,119,1,1,15.0,1,4,United Kingdom,4.0,15.0,1,2,-1.1037872350359692,0.47562693497909875
13308,22,181,3,1385.51,49,843,United Kingdom,281.0,461.83666666666664,0,0,0.07554457117572967,-0.23631226540387182
13309,6,302,5,1456.79,82,1544,United Kingdom,308.8,291.358,0,0,0.6751165144624734,-0.8111659099251655
13310,27,297,3,1132.03,65,587,United Kingdom,195.66666666666663,377.3433333333333,0,0,0.32548546769729797,-0.6508968396499337
13311,3,146,2,598.57,25,305,United Kingdom,152.5,299.285,0,0,-0.2594396327194748,-0.20593311645305332
13313,21,318,5,1555.32,47,851,United Kingdom,170.2,311.06399999999996,0,0,0.44543178022505636,-0.7535642129863949
13314,1,73,3,775.94,55,560,United Kingdom,186.66666666666663,258.6466666666667,0,2,-0.19986927796735948,-0.15293457979946548
13316,36,218,4,5732.93,66,5508,United Kingdom,1377.0,1433.2325,1,0,1.264976536699574,0.5307533179472652
13317,65,293,6,2273.68,100,1035,United Kingdom,172.5,378.94666666666666,1,0,0.6475470485021704,-0.7453997974504959
13318,0,37,3,640.76,14,304,United Kingdom,101.33333333333331,213.58666666666667,0,2,-0.5084994658185867,0.0244920014117741
13319,4,361,26,10845.55,209,4724,United Kingdom,181.69230769230768,417.1365384615385,0,0,3.259744380077788,-2.0156036346756423
13320,77,136,4,1532.2,77,1086,United Kingdom,271.5,383.05,1,2,0.054896133718083585,-0.11053988210321723
13321,71,15,2,567.36,10,372,United Kingdom,186.0,283.68,1,2,-0.7447198004708118,0.40106889889303005
13322,16,1,1,199.48,25,117,United Kingdom,117.0,199.48,0,2,-0.7199722724643344,0.19373354915846122
13323,2,82,5,787.85,6,175,United Kingdom,35.0,157.57,0,2,-0.36554077393122003,-0.17902987094557554
13324,35,325,10,7121.95,25,5205,United Kingdom,520.5,712.1949999999999,1,0,1.4220837662344743,-0.39589032442593225
13325,81,1,1,675.3,12,240,United Kingdom,240.0,675.3,1,2,-0.7795826356371135,0.6367316908327333
13327,38,327,8,3627.77,74,1600,United Kingdom,200.0,453.47125,1,0,0.911264828129987,-0.8330050200271166
13328,315,1,1,1308.48,17,680,United Kingdom,680.0,1308.48,1,2,-0.9866201222396831,1.7079518795706121
13329,31,336,2,789.0,16,463,United Kingdom,231.5,394.5,1,0,0.11790971594591071,-0.5194155140981461
13330,92,224,3,1140.93,37,751,United Kingdom,250.33333333333337,380.31,1,0,-0.06381014807610776,-0.1414053063923588
13332,13,1,1,350.9,21,179,United Kingdom,179.0,350.9,0,2,-0.6833403977448087,0.27395417604830724
13334,81,224,3,3502.32,207,1764,United Kingdom,588.0,1167.44,1,0,1.090689243981427,-0.3363718554144922
13336,76,1,1,795.12,51,559,United Kingdom,559.0,795.12,1,2,-0.48640940820234846,0.6636926026712343
13338,157,1,1,487.02,19,256,United Kingdom,256.0,487.02,1,2,-0.9381775104422202,0.7855286113218801
13339,200,1,1,860.12,54,326,United Kingdom,326.0,860.12,1,2,-0.7804617182311855,0.9393636850056982
13340,44,232,7,10736.48,128,5770,United Kingdom,824.2857142857143,1533.782857142857,1,0,1.8996647591439946,0.056937102659047785
13341,260,1,1,775.85,42,301,United Kingdom,301.0,775.85,1,2,-0.9792938778659864,1.121946050610481
13343,177,1,1,353.43,19,135,United Kingdom,135.0,353.43,1,2,-1.0400811760857906,0.7494443621204692
13344,67,210,3,2511.69,115,952,United Kingdom,317.3333333333333,837.23,1,0,0.4635494507620847,-0.26415347681502527
13345,287,1,1,389.5,20,141,United Kingdom,141.0,389.5,1,2,-1.25231451042079,1.0866701467088458
13347,69,1,1,341.36,8,205,United Kingdom,205.0,341.36,1,2,-0.8489464078633332,0.4942207315943022
13348,63,1,1,233.76,14,136,United Kingdom,136.0,233.76,1,2,-0.8516940199442002,0.3910242932798748
13349,10,1,1,247.32,16,225,United Kingdom,225.0,247.32,0,2,-0.7065335238669077,0.27009860520320356
13350,15,64,2,979.12,36,287,United Kingdom,143.5,489.56,0,2,-0.3733527437035722,0.0634724201237163
13351,65,1,1,373.94,16,117,United Kingdom,117.0,373.94,1,2,-0.8244866521766643,0.4258631292850836
13352,59,1,1,397.98,24,321,United Kingdom,321.0,397.98,1,2,-0.7150898801006068,0.4774809754755798
13354,70,1,1,743.53,51,604,United Kingdom,604.0,743.53,1,2,-0.47170294852063155,0.649401089749967
13355,121,1,1,674.7,32,314,United Kingdom,314.0,674.7,1,2,-0.7542101411022892,0.7179159944183272
13356,79,1,1,768.24,42,325,United Kingdom,325.0,768.24,1,2,-0.6030334826774902,0.5925553365938931
13357,256,1,1,609.4,85,321,United Kingdom,321.0,609.4,1,2,-0.8126062302872068,0.9157730445314103
13358,268,1,1,439.03,29,285,United Kingdom,285.0,439.03,1,2,-1.1238092960019928,1.0778006158485756
13359,63,1,1,439.56,23,161,United Kingdom,161.0,439.56,1,2,-0.7645350471540151,0.43552018956386895
13362,8,279,4,3090.74,128,1382,United Kingdom,345.5,772.6850000000001,0,0,0.9124874662872128,-0.6923290151108961
13363,17,27,2,992.5,47,710,United Kingdom,355.0,496.25,0,2,-0.3304915744922594,0.22813212711403624
13364,70,1,1,134.95999999999998,10,71,United Kingdom,71.0,134.95999999999998,1,2,-0.9214789233700663,0.36598647469174106
13365,33,185,2,2225.37,122,1247,United Kingdom,623.5,1112.685,1,0,0.5663155487082285,-0.07251801796961627
13366,49,1,1,56.16,1,144,United Kingdom,144.0,56.16,1,2,-0.9125036590672951,0.34239333005102635
13368,256,81,2,623.4,29,327,United Kingdom,163.5,311.7,1,2,-0.8971727872071961,0.7103676065842912
13369,365,1,1,308.28000000000003,14,149,United Kingdom,149.0,308.28000000000003,1,2,-1.4521344750649907,1.317204353064799
13370,371,1,1,754.87,39,343,United Kingdom,343.0,754.87,1,2,-1.2121167109851023,1.4739849397282465
13372,89,1,1,378.64,23,159,United Kingdom,159.0,378.64,1,2,-0.8305705923737906,0.492618877450651
13373,60,216,3,3312.25,135,1651,United Kingdom,550.3333333333334,1104.0833333333333,1,0,0.7676154129979842,-0.1657719469118164
13375,88,1,1,778.65,37,442,United Kingdom,442.0,778.65,1,2,-0.6079659594870913,0.6916095582130849
13376,98,136,3,1019.76,45,493,United Kingdom,164.33333333333334,339.92,1,2,-0.2885890378686692,0.022306277322908487
13379,25,111,3,572.56,85,601,United Kingdom,200.33333333333337,190.85333333333332,0,0,-0.049274648576176944,-0.3022255463808335
13381,31,268,6,3639.31,77,2029,United Kingdom,338.1666666666667,606.5516666666666,1,0,0.7900617466098285,-0.5215636858964243
13382,280,1,1,222.99,15,131,United Kingdom,131.0,222.99,1,2,-1.2957188617274125,1.026395972146353
13384,30,148,7,4151.93,123,2422,United Kingdom,346.0,593.1328571428572,1,0,0.8419601919724985,-0.39413175336495837
13385,329,1,1,534.57,35,281,United Kingdom,281.0,534.57,1,2,-1.2049054361953289,1.2663715563165858
13388,130,1,2,677.1,35,282,United Kingdom,141.0,338.55,1,2,-0.7915423108239275,0.5223683493952019
13389,10,222,3,797.96,50,429,United Kingdom,143.0,265.9866666666667,0,0,0.07123478533171483,-0.5166749733060739
13390,74,1,1,544.08,13,224,United Kingdom,224.0,544.08,1,2,-0.7916601591262494,0.5639543449061648
13391,203,1,1,59.8,1,4,United Kingdom,4.0,59.8,1,2,-1.2670072772766505,0.739249498198189
13394,1,309,8,2520.02,124,2392,United Kingdom,299.0,315.0025,0,0,1.1789826009952271,-1.0653178351780843
13395,184,1,1,307.72,21,336,United Kingdom,336.0,307.72,1,2,-0.9980900945215728,0.8373278868835189
13396,28,291,2,1360.99,42,600,United Kingdom,300.0,680.495,0,0,0.23462644714267183,-0.3762506608283933
13397,72,267,5,1544.13,28,430,United Kingdom,86.0,308.826,1,0,0.08983013995698116,-0.44870464518268155
13398,191,1,1,457.34,26,281,United Kingdom,281.0,457.34,1,2,-0.9764366973765731,0.8636387004027845
13402,126,245,2,621.23,32,479,United Kingdom,239.5,310.615,1,0,-0.22682191037203067,-0.07943860942288734
13403,17,1,1,75.0,3,44,United Kingdom,44.0,75.0,0,2,-0.8627594903588018,0.20225810939899505
13404,0,212,2,252.49,11,111,United Kingdom,55.5,126.245,0,0,-0.24784375781465254,-0.44000990590384265
13405,73,244,3,572.451,25,165,United Kingdom,55.0,190.817,1,0,-0.18143333340395987,-0.3681636467391625
13408,1,372,62,28117.04,234,16232,United Kingdom,261.80645161290323,453.5006451612903,0,0,7.310190188045111,-2.934794961168075
13410,23,268,5,1003.06,15,518,United Kingdom,103.6,200.612,0,0,0.103977817971676,-0.5811464540198504
13411,106,1,1,213.55,17,72,United Kingdom,72.0,213.55,1,2,-0.9489791023355436,0.4736575713790274
13414,133,163,3,1390.5,23,1574,United Kingdom,524.6666666666666,463.5,1,2,-0.18954136614703648,0.35140371308633334
13416,43,38,2,712.5,11,142,United Kingdom,71.0,356.25,1,2,-0.6571451026663414,0.2246173236214407
13417,4,201,2,640.83,26,162,United Kingdom,81.0,320.415,0,0,-0.15711771300784283,-0.3764255762068851
13418,11,361,18,6127.43,223,3918,United Kingdom,217.66666666666663,340.4127777777778,0,0,2.5547664075444723,-1.8327166215407882
13419,63,1,1,221.06,16,275,United Kingdom,275.0,221.06,1,2,-0.8062829812230601,0.4412348455834735
13420,149,21,2,159.85,8,101,United Kingdom,50.5,79.925,1,2,-1.0020562504182016,0.49423230376747573
13421,39,250,2,1833.71,88,1128,United Kingdom,564.0,916.855,1,0,0.47906267853482387,-0.19725392504076789
13422,63,1,1,2626.3,127,1326,United Kingdom,1326.0,2626.3,1,2,0.45204181231848123,1.275138145168662
13425,107,187,3,1624.21,66,1123,United Kingdom,374.3333333333333,541.4033333333333,1,0,0.05597071872637631,0.013730221946856908
13426,0,359,10,3641.32,103,2245,United Kingdom,224.5,364.132,0,0,1.34511143245325,-1.20559731406412
13427,18,196,3,582.6,25,545,United Kingdom,181.66666666666663,194.2,0,0,-0.11441290457281303,-0.342924720009174
13428,9,1,1,201.78,70,151,United Kingdom,151.0,201.78,0,2,-0.5007889563467636,0.031107147372809094
13429,10,65,4,1006.8,55,1390,United Kingdom,347.5,251.7,0,2,-0.06366858318525936,-0.05412774054958753
13430,18,68,2,679.45,48,751,United Kingdom,375.5,339.725,0,2,-0.2691476090857325,0.07879295609967786
13431,66,22,2,1269.1,44,672,United Kingdom,336.0,634.55,1,2,-0.4273897761689797,0.4336951387629151
13434,73,23,2,534.24,9,300,United Kingdom,150.0,267.12,1,2,-0.7531445982947345,0.36744077226496996
13435,4,184,7,3809.89,68,2129,United Kingdom,304.14285714285717,544.2700000000001,0,0,0.6768306221896668,-0.41641371546344647
13436,1,1,1,196.89,12,76,United Kingdom,76.0,196.89,0,2,-0.7575997945109223,0.17581916516988508
13437,13,176,7,3408.06,143,1283,United Kingdom,183.28571428571428,486.86571428571426,0,0,0.8345303130278834,-0.7248823375356089
13439,254,1,1,283.71,54,242,United Kingdom,242.0,283.71,1,2,-1.0301147061170217,0.8807100457089528
13441,91,1,1,296.64,13,204,United Kingdom,204.0,296.64,1,2,-0.8816216225448726,0.527491852603348
13447,22,13,3,1129.14,55,584,United Kingdom,194.66666666666663,376.38000000000005,0,2,-0.3362518377886279,0.11000409218240616
13448,16,358,6,3534.69,137,1648,United Kingdom,274.6666666666667,589.115,0,0,1.2240320692842592,-1.0535879484066926
13449,23,1,1,291.88,19,222,United Kingdom,222.0,291.88,0,2,-0.7121360657944261,0.3109560231470082
13450,26,192,6,2043.72,32,1982,United Kingdom,330.3333333333333,340.61999999999995,0,0,0.31049645676961407,-0.28464710395795495
13451,25,309,5,2898.26,315,2128,United Kingdom,425.6,579.6519999999999,0,0,1.8532089964389467,-1.420874091956167
13452,258,12,2,590.0,1,2,United Kingdom,1.0,295.0,1,2,-1.2402827469319273,0.913404290393494
13453,165,124,2,356.97999999999996,16,134,United Kingdom,67.0,178.48999999999998,1,2,-0.7415428256099597,0.2847762115501427
13455,24,342,2,1058.34,42,354,United Kingdom,177.0,529.17,0,0,0.2713795170598377,-0.6281262399277384
13456,17,190,6,1766.72,43,765,United Kingdom,127.5,294.4533333333333,0,0,0.1993282059486004,-0.476594677190258
13458,6,353,14,9646.57,242,5508,United Kingdom,393.42857142857144,689.0407142857142,0,0,2.827566341079757,-1.4849180398885016
13460,28,21,2,183.44,16,286,United Kingdom,143.0,91.72,0,2,-0.6816943775117462,0.15377495183778828
13461,38,125,3,1445.0,14,1170,United Kingdom,390.0,481.6666666666667,1,2,-0.17545064508453298,0.1401345549393068
